date,store_id,product_category,product_name,units_sold,unit_price,customer_type,revenue
2025-04-16,S103,Grocery,Milk,2,1357,Loyalty,2714
2025-04-16,S105,Grocery,Milk,14,3044,Regular,42616
2025-04-16,S103,Electronics,Mouse,8,2276,Regular,18208
2025-04-16,S101,Clothing,Jacket,13,2766,Loyalty,35958
2025-04-16,S103,Clothing,Hoodie,3,3879,Loyalty,11637
2025-04-17,S101,Grocery,Bread,16,3351,Loyalty,53616
2025-04-17,S103,Grocery,Rice,11,1371,Loyalty,15081
2025-04-17,S104,Electronics,Mouse,5,2074,Loyalty,10370
2025-04-17,S103,Grocery,Rice,16,1462,Regular,23392
2025-04-17,S103,Grocery,Eggs,20,3391,Loyalty,67820
2025-04-17,S101,Electronics,Headphones,24,3749,Loyalty,89976
2025-04-17,S102,Clothing,Jeans,15,3200,Regular,48000
2025-04-17,S102,Grocery,Bread,4,2344,Regular,9376
2025-04-17,S105,Grocery,Bread,9,3987,Regular,35883
2025-04-17,S104,Electronics,Smart Watch,17,2878,Loyalty,48926
2025-04-17,S104,Clothing,Jeans,14,938,Loyalty,13132
2025-04-17,S105,Clothing,Jeans,23,3825,Loyalty,87975
2025-04-18,S103,Electronics,Mouse,22,2483,Loyalty,54626
2025-04-18,S101,Electronics,Mouse,24,3215,Loyalty,77160
2025-04-18,S105,Electronics,Headphones,22,2388,Loyalty,52536
2025-04-18,S101,Clothing,Jeans,11,3394,Regular,37334
2025-04-18,S102,Clothing,Jacket,4,646,Loyalty,2584
2025-04-18,S101,Clothing,Jeans,7,2422,Loyalty,16954
2025-04-18,S105,Grocery,Rice,8,1786,Loyalty,14288
2025-04-18,S102,Clothing,T-Shirt,9,3996,Regular,35964
2025-04-18,S102,Clothing,Hoodie,23,206,Regular,4738
2025-04-18,S101,Grocery,Milk,18,2424,Loyalty,43632
2025-04-18,S101,Grocery,Rice,24,3253,Regular,78072
2025-04-18,S103,Electronics,Mouse,11,2156,Regular,23716
2025-04-19,S102,Electronics,Smart Watch,9,3560,Regular,32040
2025-04-19,S102,Clothing,Jeans,23,1955,Regular,44965
2025-04-19,S102,Electronics,Headphones,22,3070,Loyalty,67540
2025-04-19,S105,Electronics,Keyboard,10,1026,Loyalty,10260
2025-04-19,S103,Clothing,Jacket,2,875,Regular,1750
2025-04-19,S102,Grocery,Bread,10,3896,Regular,38960
2025-04-19,S102,Clothing,Jeans,1,1141,Regular,1141
2025-04-19,S102,Electronics,Smart Watch,11,1870,Loyalty,20570
2025-04-19,S101,Clothing,Jeans,15,1917,Regular,28755
2025-04-19,S103,Grocery,Eggs,6,3249,Regular,19494
2025-04-19,S101,Grocery,Milk,22,290,Loyalty,6380
2025-04-19,S103,Grocery,Bread,22,3952,Loyalty,86944
2025-04-20,S103,Grocery,Eggs,22,508,Regular,11176
2025-04-20,S103,Clothing,T-Shirt,9,2651,Regular,23859
2025-04-20,S102,Electronics,Keyboard,23,171,Loyalty,3933
2025-04-20,S101,Clothing,Jeans,15,1183,Regular,17745
2025-04-20,S103,Clothing,Jacket,12,1555,Loyalty,18660
2025-04-20,S101,Clothing,T-Shirt,20,2950,Loyalty,59000
2025-04-20,S101,Clothing,T-Shirt,19,946,Loyalty,17974
2025-04-20,S104,Electronics,Headphones,22,1753,Regular,38566
2025-04-20,S102,Electronics,Smart Watch,11,3394,Loyalty,37334
2025-04-20,S104,Grocery,Bread,21,3448,Regular,72408
2025-04-20,S105,Grocery,Milk,4,1279,Regular,5116
2025-04-20,S103,Grocery,Eggs,2,1083,Regular,2166
2025-04-21,S105,Electronics,Headphones,12,1911,Regular,22932
2025-04-21,S101,Electronics,Smart Watch,22,800,Loyalty,17600
2025-04-21,S103,Clothing,Jeans,18,951,Loyalty,17118
2025-04-21,S102,Electronics,Keyboard,13,440,Loyalty,5720
2025-04-21,S101,Grocery,Milk,15,597,Loyalty,8955
2025-04-21,S103,Grocery,Eggs,5,3950,Regular,19750
2025-04-21,S101,Grocery,Milk,16,648,Regular,10368
2025-04-21,S105,Grocery,Eggs,3,2176,Loyalty,6528
2025-04-21,S102,Grocery,Rice,1,2266,Loyalty,2266
2025-04-21,S103,Grocery,Bread,18,3164,Loyalty,56952
2025-04-21,S105,Electronics,Headphones,14,1253,Regular,17542
2025-04-21,S102,Clothing,Jacket,7,3211,Regular,22477
2025-04-22,S105,Clothing,Hoodie,17,3218,Regular,54706
2025-04-22,S102,Grocery,Bread,19,2033,Regular,38627
2025-04-22,S103,Electronics,Smart Watch,17,3953,Regular,67201
2025-04-22,S102,Grocery,Milk,2,688,Regular,1376
2025-04-22,S105,Clothing,Jacket,15,3722,Loyalty,55830
2025-04-22,S102,Clothing,Hoodie,1,2812,Regular,2812
2025-04-22,S103,Electronics,Headphones,21,3287,Loyalty,69027
2025-04-22,S101,Electronics,Smart Watch,17,777,Loyalty,13209
2025-04-22,S101,Electronics,Mouse,24,3770,Regular,90480
2025-04-22,S105,Electronics,Headphones,18,2465,Regular,44370
2025-04-22,S105,Clothing,Jacket,21,744,Loyalty,15624
2025-04-22,S101,Clothing,T-Shirt,18,1627,Regular,29286
2025-04-23,S102,Electronics,Headphones,17,2170,Regular,36890
2025-04-23,S104,Electronics,Headphones,18,3116,Regular,56088
2025-04-23,S104,Grocery,Bread,9,3326,Loyalty,29934
2025-04-23,S104,Grocery,Bread,5,2344,Loyalty,11720
2025-04-23,S102,Clothing,Hoodie,14,141,Loyalty,1974
2025-04-23,S105,Clothing,Hoodie,3,2547,Loyalty,7641
2025-04-23,S101,Clothing,Jacket,12,2685,Loyalty,32220
2025-04-23,S103,Grocery,Bread,17,616,Regular,10472
2025-04-23,S104,Grocery,Eggs,4,3751,Loyalty,15004
2025-04-23,S104,Clothing,Jeans,16,457,Loyalty,7312
2025-04-23,S101,Clothing,Jeans,17,3658,Regular,62186
2025-04-23,S102,Clothing,Hoodie,8,3278,Loyalty,26224
2025-04-24,S104,Clothing,Hoodie,16,3192,Loyalty,51072
2025-04-24,S102,Clothing,Jacket,14,248,Loyalty,3472
2025-04-24,S105,Clothing,T-Shirt,20,1648,Loyalty,32960
2025-04-24,S103,Electronics,Mouse,2,447,Regular,894
2025-04-24,S104,Clothing,T-Shirt,12,2002,Loyalty,24024
2025-04-24,S102,Clothing,Hoodie,12,2379,Loyalty,28548
2025-04-24,S101,Clothing,Jeans,23,1152,Loyalty,26496
2025-04-24,S104,Grocery,Rice,2,2693,Regular,5386
2025-04-24,S103,Grocery,Milk,23,3389,Regular,77947
2025-04-24,S104,Clothing,Hoodie,14,2881,Loyalty,40334
2025-04-24,S105,Clothing,Hoodie,14,1207,Loyalty,16898
2025-04-24,S104,Clothing,Jeans,20,172,Regular,3440
2025-04-25,S103,Clothing,T-Shirt,8,1144,Regular,9152
2025-04-25,S104,Grocery,Milk,21,2716,Loyalty,57036
2025-04-25,S105,Grocery,Bread,11,192,Regular,2112
2025-04-25,S105,Grocery,Milk,23,1766,Loyalty,40618
2025-04-25,S103,Electronics,Keyboard,6,2626,Regular,15756
2025-04-25,S105,Electronics,Smart Watch,11,471,Regular,5181
2025-04-25,S105,Clothing,Hoodie,3,680,Regular,2040
2025-04-25,S102,Grocery,Milk,12,1879,Regular,22548
2025-04-25,S102,Grocery,Milk,9,2619,Regular,23571
2025-04-25,S103,Electronics,Headphones,19,3890,Regular,73910
2025-04-25,S102,Grocery,Eggs,13,915,Regular,11895
2025-04-25,S101,Electronics,Mouse,4,2947,Loyalty,11788
2025-04-26,S104,Grocery,Milk,17,379,Regular,6443
2025-04-26,S105,Clothing,Hoodie,19,3388,Loyalty,64372
2025-04-26,S104,Electronics,Keyboard,9,1075,Regular,9675
2025-04-26,S104,Clothing,Jacket,21,789,Regular,16569
2025-04-26,S104,Electronics,Smart Watch,10,509,Loyalty,5090
2025-04-26,S102,Clothing,Hoodie,21,903,Loyalty,18963
2025-04-26,S104,Clothing,Jeans,24,2952,Loyalty,70848
2025-04-26,S102,Electronics,Headphones,6,1367,Regular,8202
2025-04-26,S104,Electronics,Smart Watch,10,3496,Regular,34960
2025-04-26,S101,Clothing,Jeans,19,291,Regular,5529
2025-04-26,S105,Grocery,Milk,24,119,Loyalty,2856
2025-04-26,S101,Electronics,Mouse,18,2829,Loyalty,50922
2025-04-27,S102,Clothing,Jacket,14,1066,Regular,14924
2025-04-27,S102,Clothing,Hoodie,11,2888,Regular,31768
2025-04-27,S105,Electronics,Smart Watch,7,1305,Loyalty,9135
2025-04-27,S102,Electronics,Mouse,15,3026,Loyalty,45390
2025-04-27,S103,Clothing,Hoodie,19,931,Loyalty,17689
2025-04-27,S105,Clothing,Jeans,12,358,Regular,4296
2025-04-27,S101,Grocery,Eggs,11,243,Regular,2673
2025-04-27,S101,Clothing,Hoodie,15,574,Regular,8610
2025-04-27,S102,Electronics,Smart Watch,19,2307,Loyalty,43833
2025-04-27,S102,Clothing,Jacket,23,1324,Regular,30452
2025-04-27,S102,Electronics,Smart Watch,21,1066,Regular,22386
2025-04-27,S105,Clothing,T-Shirt,22,3134,Loyalty,68948
2025-04-28,S102,Electronics,Keyboard,8,2988,Regular,23904
2025-04-28,S104,Clothing,Jacket,2,3068,Regular,6136
2025-04-28,S105,Clothing,T-Shirt,22,3069,Regular,67518
2025-04-28,S102,Grocery,Rice,24,1277,Regular,30648
2025-04-28,S104,Grocery,Eggs,9,2641,Loyalty,23769
2025-04-28,S105,Electronics,Headphones,11,3451,Regular,37961
2025-04-28,S105,Electronics,Headphones,14,1251,Loyalty,17514
2025-04-28,S104,Clothing,Hoodie,3,304,Loyalty,912
2025-04-28,S101,Electronics,Mouse,4,2108,Regular,8432
2025-04-28,S105,Clothing,T-Shirt,23,1294,Loyalty,29762
2025-04-28,S101,Electronics,Headphones,7,2009,Loyalty,14063
2025-04-28,S105,Grocery,Bread,4,665,Regular,2660
2025-04-29,S102,Grocery,Rice,12,1675,Loyalty,20100
2025-04-29,S101,Electronics,Smart Watch,12,3958,Regular,47496
2025-04-29,S103,Clothing,Hoodie,5,2579,Regular,12895
2025-04-29,S102,Clothing,T-Shirt,13,2465,Regular,32045
2025-04-29,S102,Clothing,Jacket,6,2933,Loyalty,17598
2025-04-29,S101,Electronics,Keyboard,8,3222,Regular,25776
2025-04-29,S103,Grocery,Milk,15,2775,Loyalty,41625
2025-04-29,S103,Electronics,Headphones,22,356,Regular,7832
2025-04-29,S102,Clothing,Hoodie,16,853,Loyalty,13648
2025-04-29,S102,Grocery,Eggs,4,150,Loyalty,600
2025-04-29,S105,Electronics,Headphones,18,3036,Loyalty,54648
2025-04-29,S101,Clothing,Jacket,23,275,Loyalty,6325
2025-04-30,S105,Clothing,Hoodie,9,3376,Loyalty,30384
2025-04-30,S104,Clothing,Jacket,10,3457,Regular,34570
2025-04-30,S102,Electronics,Mouse,1,3288,Regular,3288
2025-04-30,S103,Clothing,T-Shirt,24,3807,Regular,91368
2025-04-30,S102,Clothing,Jacket,17,1519,Regular,25823
2025-04-30,S104,Grocery,Milk,17,2156,Loyalty,36652
2025-04-30,S102,Grocery,Bread,17,521,Regular,8857
2025-04-30,S103,Grocery,Milk,11,3731,Loyalty,41041
2025-04-30,S102,Electronics,Smart Watch,16,2794,Loyalty,44704
2025-04-30,S103,Electronics,Keyboard,4,3585,Regular,14340
2025-04-30,S104,Clothing,Hoodie,3,3335,Loyalty,10005
2025-04-30,S101,Clothing,Jeans,18,2600,Regular,46800
2025-05-01,S105,Electronics,Smart Watch,24,2805,Loyalty,67320
2025-05-01,S105,Grocery,Milk,20,256,Loyalty,5120
2025-05-01,S101,Electronics,Headphones,18,2134,Loyalty,38412
2025-05-01,S105,Grocery,Milk,18,2303,Regular,41454
2025-05-01,S104,Grocery,Rice,7,3882,Regular,27174
2025-05-01,S103,Electronics,Smart Watch,2,1779,Loyalty,3558
2025-05-01,S102,Grocery,Milk,9,280,Loyalty,2520
2025-05-01,S102,Clothing,Jeans,6,1517,Regular,9102
2025-05-01,S101,Grocery,Rice,17,3864,Regular,65688
2025-05-01,S105,Electronics,Mouse,17,3898,Loyalty,66266
2025-05-01,S101,Electronics,Mouse,20,3566,Regular,71320
2025-05-01,S103,Clothing,Jacket,4,3427,Loyalty,13708
2025-05-02,S101,Electronics,Mouse,11,3925,Regular,43175
2025-05-02,S101,Clothing,Jacket,1,1144,Regular,1144
2025-05-02,S104,Grocery,Rice,16,1897,Regular,30352
2025-05-02,S104,Grocery,Eggs,6,743,Loyalty,4458
2025-05-02,S105,Electronics,Smart Watch,18,2016,Regular,36288
2025-05-02,S103,Electronics,Headphones,1,1266,Loyalty,1266
2025-05-02,S105,Grocery,Milk,3,794,Regular,2382
2025-05-02,S105,Grocery,Rice,6,2152,Regular,12912
2025-05-02,S105,Electronics,Mouse,24,1441,Loyalty,34584
2025-05-02,S105,Clothing,Jacket,13,1570,Loyalty,20410
2025-05-02,S105,Electronics,Headphones,2,2372,Loyalty,4744
2025-05-02,S102,Grocery,Milk,10,364,Regular,3640
2025-05-03,S103,Electronics,Headphones,15,307,Loyalty,4605
2025-05-03,S103,Clothing,Hoodie,17,2934,Loyalty,49878
2025-05-03,S103,Clothing,T-Shirt,7,1154,Loyalty,8078
2025-05-03,S101,Electronics,Smart Watch,5,3791,Regular,18955
2025-05-03,S104,Electronics,Headphones,19,1737,Regular,33003
2025-05-03,S102,Electronics,Mouse,19,829,Regular,15751
2025-05-03,S103,Electronics,Mouse,3,1352,Loyalty,4056
2025-05-03,S104,Electronics,Keyboard,9,2368,Regular,21312
2025-05-03,S103,Electronics,Keyboard,19,1438,Regular,27322
2025-05-03,S101,Electronics,Headphones,13,2738,Regular,35594
2025-05-03,S103,Grocery,Bread,7,2989,Regular,20923
2025-05-03,S103,Clothing,Hoodie,18,728,Loyalty,13104
2025-05-04,S104,Electronics,Mouse,8,2919,Loyalty,23352
2025-05-04,S104,Clothing,Jeans,18,3629,Regular,65322
2025-05-04,S101,Grocery,Bread,9,2591,Regular,23319
2025-05-04,S103,Grocery,Bread,18,2486,Regular,44748
2025-05-04,S104,Clothing,Hoodie,12,2291,Loyalty,27492
2025-05-04,S104,Clothing,Jeans,6,3432,Regular,20592
2025-05-04,S101,Grocery,Eggs,1,1208,Loyalty,1208
2025-05-04,S102,Grocery,Eggs,5,1693,Regular,8465
2025-05-04,S104,Clothing,Jeans,12,3992,Regular,47904
2025-05-04,S104,Clothing,Jeans,17,1269,Loyalty,21573
2025-05-04,S103,Clothing,T-Shirt,23,2072,Loyalty,47656
2025-05-04,S102,Clothing,Jeans,6,94,Regular,564
2025-05-05,S102,Grocery,Milk,12,3904,Regular,46848
2025-05-05,S105,Clothing,Jeans,18,1489,Loyalty,26802
2025-05-05,S102,Grocery,Milk,19,1652,Loyalty,31388
2025-05-05,S101,Electronics,Smart Watch,7,1342,Regular,9394
2025-05-05,S102,Clothing,Hoodie,7,2697,Loyalty,18879
2025-05-05,S105,Clothing,Jacket,10,3852,Loyalty,38520
2025-05-05,S104,Grocery,Rice,24,1004,Loyalty,24096
2025-05-05,S101,Grocery,Eggs,5,1241,Regular,6205
2025-05-05,S104,Clothing,Jacket,8,2558,Regular,20464
2025-05-05,S105,Clothing,Jeans,6,1858,Regular,11148
2025-05-05,S101,Electronics,Keyboard,9,2867,Loyalty,25803
2025-05-05,S102,Electronics,Smart Watch,20,1421,Loyalty,28420
2025-05-06,S103,Grocery,Milk,23,884,Loyalty,20332
2025-05-06,S105,Clothing,Hoodie,20,3736,Loyalty,74720
2025-05-06,S101,Electronics,Headphones,21,542,Regular,11382
2025-05-06,S102,Electronics,Smart Watch,1,3178,Regular,3178
2025-05-06,S105,Clothing,Hoodie,3,308,Regular,924
2025-05-06,S103,Electronics,Mouse,7,2214,Regular,15498
2025-05-06,S104,Clothing,Jeans,2,3700,Regular,7400
2025-05-06,S105,Grocery,Bread,7,1139,Regular,7973
2025-05-06,S104,Electronics,Keyboard,2,2019,Regular,4038
2025-05-06,S101,Electronics,Smart Watch,13,2492,Regular,32396
2025-05-06,S103,Electronics,Keyboard,14,1143,Regular,16002
2025-05-06,S104,Clothing,Hoodie,15,1837,Loyalty,27555
2025-05-07,S105,Electronics,Smart Watch,17,1125,Loyalty,19125
2025-05-07,S105,Clothing,Jeans,7,2883,Regular,20181
2025-05-07,S105,Clothing,T-Shirt,19,528,Regular,10032
2025-05-07,S102,Clothing,Jacket,16,1373,Regular,21968
2025-05-07,S103,Grocery,Rice,2,3789,Regular,7578
2025-05-07,S101,Clothing,T-Shirt,16,1900,Loyalty,30400
2025-05-07,S105,Grocery,Eggs,7,3422,Regular,23954
2025-05-07,S102,Electronics,Keyboard,13,972,Regular,12636
2025-05-07,S105,Grocery,Milk,6,2550,Loyalty,15300
2025-05-07,S102,Clothing,T-Shirt,16,400,Loyalty,6400
2025-05-07,S105,Electronics,Smart Watch,22,686,Regular,15092
2025-05-07,S104,Grocery,Bread,3,1065,Regular,3195
2025-05-08,S103,Electronics,Smart Watch,1,1943,Regular,1943
2025-05-08,S101,Grocery,Bread,21,3672,Loyalty,77112
2025-05-08,S102,Clothing,Jeans,4,1184,Regular,4736
2025-05-08,S103,Grocery,Rice,3,2768,Regular,8304
2025-05-08,S101,Grocery,Rice,11,3607,Regular,39677
2025-05-08,S103,Grocery,Bread,2,259,Regular,518
2025-05-08,S102,Electronics,Smart Watch,5,2874,Regular,14370
2025-05-08,S105,Clothing,Hoodie,10,3235,Regular,32350
2025-05-08,S101,Clothing,T-Shirt,15,2935,Regular,44025
2025-05-08,S102,Electronics,Keyboard,5,1055,Regular,5275
2025-05-08,S105,Electronics,Headphones,6,2352,Regular,14112
2025-05-08,S105,Clothing,Hoodie,15,172,Regular,2580
2025-05-09,S105,Electronics,Smart Watch,3,997,Loyalty,2991
2025-05-09,S103,Grocery,Rice,21,3955,Regular,83055
2025-05-09,S102,Grocery,Milk,6,3295,Loyalty,19770
2025-05-09,S101,Grocery,Eggs,21,3320,Regular,69720
2025-05-09,S103,Clothing,T-Shirt,22,2032,Loyalty,44704
2025-05-09,S102,Clothing,Jeans,16,3898,Loyalty,62368
2025-05-09,S102,Clothing,Jeans,22,3713,Regular,81686
2025-05-09,S105,Electronics,Mouse,22,888,Loyalty,19536
2025-05-09,S105,Electronics,Smart Watch,16,663,Regular,10608
2025-05-09,S105,Clothing,Jacket,1,3626,Loyalty,3626
2025-05-09,S103,Electronics,Keyboard,24,2046,Regular,49104
2025-05-09,S101,Electronics,Keyboard,11,3085,Regular,33935
2025-05-10,S105,Grocery,Rice,10,3768,Regular,37680
2025-05-10,S102,Electronics,Keyboard,14,2931,Loyalty,41034
2025-05-10,S103,Electronics,Headphones,1,3720,Regular,3720
2025-05-10,S101,Clothing,Hoodie,22,1198,Loyalty,26356
2025-05-10,S102,Clothing,T-Shirt,6,614,Regular,3684
2025-05-10,S102,Clothing,Jeans,23,1075,Regular,24725
2025-05-10,S104,Clothing,T-Shirt,7,585,Regular,4095
2025-05-10,S101,Electronics,Headphones,1,2214,Regular,2214
2025-05-10,S101,Electronics,Mouse,15,3892,Regular,58380
2025-05-10,S104,Grocery,Bread,13,2942,Loyalty,38246
2025-05-10,S103,Grocery,Milk,24,2637,Regular,63288
2025-05-10,S103,Grocery,Rice,22,3328,Regular,73216
2025-05-11,S102,Grocery,Rice,11,2802,Loyalty,30822
2025-05-11,S104,Clothing,Jacket,11,1910,Loyalty,21010
2025-05-11,S103,Electronics,Mouse,18,1555,Loyalty,27990
2025-05-11,S102,Electronics,Mouse,23,3064,Loyalty,70472
2025-05-11,S104,Grocery,Bread,7,2146,Regular,15022
2025-05-11,S102,Electronics,Headphones,9,1968,Loyalty,17712
2025-05-11,S104,Clothing,T-Shirt,13,3122,Regular,40586
2025-05-11,S104,Grocery,Eggs,23,1802,Regular,41446
2025-05-11,S101,Clothing,Jacket,5,1713,Loyalty,8565
2025-05-11,S103,Clothing,Hoodie,13,1445,Loyalty,18785
2025-05-11,S104,Electronics,Smart Watch,4,2389,Regular,9556
2025-05-11,S102,Electronics,Mouse,16,3802,Regular,60832
2025-05-12,S105,Clothing,Jeans,4,2481,Regular,9924
2025-05-12,S105,Grocery,Bread,22,651,Loyalty,14322
2025-05-12,S104,Electronics,Smart Watch,19,1146,Loyalty,21774
2025-05-12,S105,Clothing,T-Shirt,2,1829,Regular,3658
2025-05-12,S103,Clothing,Jeans,1,1172,Regular,1172
2025-05-12,S103,Grocery,Milk,20,1587,Loyalty,31740
2025-05-12,S103,Electronics,Keyboard,5,3715,Regular,18575
2025-05-12,S104,Electronics,Keyboard,3,3510,Loyalty,10530
2025-05-12,S102,Clothing,Jeans,11,1922,Loyalty,21142
2025-05-12,S101,Electronics,Mouse,17,978,Regular,16626
2025-05-12,S101,Clothing,T-Shirt,18,2559,Loyalty,46062
2025-05-12,S102,Grocery,Milk,15,3982,Regular,59730
2025-05-13,S101,Clothing,Jeans,17,3293,Loyalty,55981
2025-05-13,S103,Grocery,Milk,19,2723,Regular,51737
2025-05-13,S105,Clothing,Hoodie,10,1795,Regular,17950
2025-05-13,S102,Grocery,Eggs,16,3082,Loyalty,49312
2025-05-13,S104,Clothing,T-Shirt,23,3583,Loyalty,82409
2025-05-13,S104,Electronics,Smart Watch,2,2333,Loyalty,4666
2025-05-13,S105,Clothing,T-Shirt,9,2331,Regular,20979
2025-05-13,S103,Electronics,Mouse,18,2301,Loyalty,41418
2025-05-13,S101,Grocery,Milk,9,1995,Regular,17955
2025-05-13,S104,Clothing,Jacket,19,1214,Loyalty,23066
2025-05-13,S101,Grocery,Bread,2,1518,Regular,3036
2025-05-13,S104,Electronics,Smart Watch,15,179,Regular,2685
2025-05-14,S105,Clothing,T-Shirt,10,2909,Regular,29090
2025-05-14,S101,Grocery,Bread,2,3094,Regular,6188
2025-05-14,S103,Grocery,Bread,13,1588,Regular,20644
2025-05-14,S105,Electronics,Mouse,6,860,Regular,5160
2025-05-14,S102,Clothing,T-Shirt,12,2082,Regular,24984
2025-05-14,S102,Clothing,Jacket,18,646,Regular,11628
2025-05-14,S105,Clothing,Hoodie,18,540,Loyalty,9720
2025-05-14,S102,Electronics,Smart Watch,15,1402,Loyalty,21030
2025-05-14,S105,Electronics,Keyboard,11,2816,Regular,30976
2025-05-14,S103,Grocery,Bread,8,2123,Loyalty,16984
2025-05-14,S102,Clothing,Jacket,10,2510,Loyalty,25100
2025-05-14,S103,Electronics,Headphones,5,2052,Loyalty,10260
2025-05-15,S102,Grocery,Eggs,12,1145,Loyalty,13740
2025-05-15,S105,Clothing,Hoodie,5,3810,Regular,19050
2025-05-15,S105,Electronics,Mouse,1,1692,Loyalty,1692
2025-05-15,S102,Electronics,Keyboard,18,166,Regular,2988
2025-05-15,S105,Clothing,Hoodie,7,3026,Regular,21182
2025-05-15,S102,Electronics,Headphones,17,2743,Regular,46631
2025-05-15,S102,Clothing,Jeans,24,707,Loyalty,16968
2025-05-15,S104,Electronics,Smart Watch,10,1858,Loyalty,18580
2025-05-15,S102,Clothing,T-Shirt,6,2047,Regular,12282
2025-05-15,S102,Clothing,Jeans,7,1725,Loyalty,12075
2025-05-15,S103,Clothing,Jeans,23,993,Loyalty,22839
2025-05-15,S105,Clothing,T-Shirt,21,2330,Regular,48930
2025-05-16,S103,Electronics,Keyboard,9,128,Regular,1152
2025-05-16,S105,Clothing,T-Shirt,2,1124,Regular,2248
2025-05-16,S103,Clothing,Jacket,10,2729,Loyalty,27290
2025-05-16,S101,Clothing,Jacket,19,2420,Regular,45980
2025-05-16,S104,Grocery,Rice,12,182,Loyalty,2184
2025-05-16,S104,Grocery,Rice,5,178,Loyalty,890
2025-05-16,S102,Grocery,Rice,12,382,Loyalty,4584
2025-05-16,S105,Clothing,T-Shirt,16,3041,Regular,48656
2025-05-16,S104,Grocery,Milk,11,1576,Regular,17336
2025-05-16,S103,Clothing,T-Shirt,16,1063,Loyalty,17008
2025-05-16,S101,Grocery,Milk,11,1793,Regular,19723
2025-05-16,S103,Electronics,Smart Watch,2,3785,Loyalty,7570
2025-05-17,S103,Clothing,Jeans,8,3915,Loyalty,31320
2025-05-17,S101,Grocery,Milk,16,2930,Loyalty,46880
2025-05-17,S102,Grocery,Milk,18,1466,Regular,26388
2025-05-17,S101,Grocery,Rice,1,1478,Loyalty,1478
2025-05-17,S104,Clothing,Jacket,4,1613,Loyalty,6452
2025-05-17,S103,Electronics,Keyboard,8,2603,Regular,20824
2025-05-17,S104,Grocery,Eggs,2,3369,Regular,6738
2025-05-17,S105,Clothing,Jacket,9,1158,Loyalty,10422
2025-05-17,S103,Electronics,Keyboard,17,1011,Regular,17187
2025-05-17,S105,Grocery,Rice,19,2317,Regular,44023
2025-05-17,S101,Grocery,Bread,2,666,Loyalty,1332
2025-05-17,S105,Grocery,Milk,21,3179,Loyalty,66759
2025-05-18,S105,Electronics,Headphones,20,3376,Loyalty,67520
2025-05-18,S102,Clothing,Hoodie,2,1706,Regular,3412
2025-05-18,S101,Clothing,Jeans,3,2834,Loyalty,8502
2025-05-18,S105,Grocery,Rice,19,3681,Loyalty,69939
2025-05-18,S103,Electronics,Keyboard,12,3727,Loyalty,44724
2025-05-18,S105,Clothing,Jeans,15,999,Loyalty,14985
2025-05-18,S105,Electronics,Smart Watch,24,3225,Regular,77400
2025-05-18,S102,Electronics,Smart Watch,20,557,Regular,11140
2025-05-18,S104,Clothing,Hoodie,13,3998,Regular,51974
2025-05-18,S104,Grocery,Rice,9,1049,Regular,9441
2025-05-18,S102,Grocery,Eggs,13,2797,Loyalty,36361
2025-05-18,S104,Clothing,Jacket,17,2928,Loyalty,49776
2025-05-19,S101,Clothing,Hoodie,10,3401,Regular,34010
2025-05-19,S104,Electronics,Mouse,5,109,Loyalty,545
2025-05-19,S102,Grocery,Eggs,18,1614,Loyalty,29052
2025-05-19,S101,Electronics,Mouse,1,1226,Loyalty,1226
2025-05-19,S101,Electronics,Keyboard,11,2283,Regular,25113
2025-05-19,S103,Electronics,Smart Watch,21,3480,Regular,73080
2025-05-19,S101,Electronics,Mouse,7,3609,Regular,25263
2025-05-19,S105,Electronics,Headphones,22,2114,Loyalty,46508
2025-05-19,S103,Grocery,Milk,24,662,Regular,15888
2025-05-19,S102,Electronics,Smart Watch,10,393,Loyalty,3930
2025-05-19,S102,Grocery,Bread,17,641,Loyalty,10897
2025-05-19,S104,Grocery,Milk,3,3874,Loyalty,11622
2025-05-20,S104,Clothing,Jacket,16,1858,Regular,29728
2025-05-20,S103,Electronics,Mouse,20,3786,Regular,75720
2025-05-20,S105,Electronics,Smart Watch,6,308,Regular,1848
2025-05-20,S101,Clothing,Jacket,23,818,Loyalty,18814
2025-05-20,S102,Clothing,T-Shirt,15,2560,Loyalty,38400
2025-05-20,S102,Clothing,T-Shirt,22,3832,Regular,84304
2025-05-20,S103,Grocery,Milk,10,1809,Loyalty,18090
2025-05-20,S104,Clothing,Hoodie,16,1097,Loyalty,17552
2025-05-20,S103,Grocery,Milk,20,387,Regular,7740
2025-05-20,S102,Clothing,T-Shirt,9,2605,Loyalty,23445
2025-05-20,S103,Clothing,Jeans,21,2957,Loyalty,62097
2025-05-20,S103,Grocery,Bread,17,3617,Loyalty,61489
2025-05-21,S103,Clothing,Jacket,12,3648,Loyalty,43776
2025-05-21,S105,Grocery,Rice,15,590,Regular,8850
2025-05-21,S104,Grocery,Milk,2,133,Loyalty,266
2025-05-21,S103,Clothing,Jeans,19,892,Regular,16948
2025-05-21,S105,Clothing,Jacket,11,3350,Regular,36850
2025-05-21,S102,Grocery,Milk,14,2215,Regular,31010
2025-05-21,S103,Grocery,Rice,11,1776,Regular,19536
2025-05-21,S104,Grocery,Rice,11,344,Loyalty,3784
2025-05-21,S103,Electronics,Mouse,15,1284,Regular,19260
2025-05-21,S104,Clothing,T-Shirt,20,2077,Regular,41540
